review_id,comment_id,original_sentence,cleaned_sentence,sentence_embedding,codes,themes,food and drinks,place,people,opinions
19,0,The executive chef and proprietor at Lebnani is the Beirut-born Jad Youssef,executive chef proprietor Lebnani Beirut born Jad Youssef,"[-6.01429499e-02  5.33486403e-02 -7.05440059e-03  6.23420149e-03
 -9.27469999e-03 -5.24348675e-02 -5.87974207e-02 -1.60976011e-02
  8.00840259e-04 -6.17106009e-02 -4.78640386e-02 -3.80706003e-02
 -2.30946798e-01 -4.23498051e-03  1.02706121e-01 -3.27663992e-02
  5.82228102e-03  4.00951600e-02  4.10083890e-03  5.04796007e-02
 -1.71103604e-02  1.50018004e-02 -5.33873998e-02 -7.50745981e-02
  9.61899966e-03  8.98682024e-02  7.59206778e-03 -8.39191891e-03
  2.38530800e-02  1.03342000e-02  5.48304407e-02 -5.13179205e-02
 -4.20909595e-02 -1.63915202e-02  3.39983028e-02 -8.36579964e-03
  2.40885966e-03  2.91736010e-02  5.16158998e-02 -2.51453990e-02
 -1.56207899e-02 -1.50870403e-02 -2.19040066e-04  7.59972000e-02
 -3.26030004e-02  2.03014009e-02  9.92359955e-03  1.43665998e-02
 -4.88879979e-03 -4.76690002e-02]",,,0,0,0,0
19,0,"Clearly, however, he knows how to staff a restaurant and transmit recipes from afar.",Clearly however knows staff restaurant transmit recipes afar,"[ 2.33898596e-02  4.92501995e-02 -1.82480001e-02  1.36061944e-03
  7.60010388e-02  2.17897993e-02  3.54012001e-02 -3.62381192e-02
 -1.06370201e-02 -4.37619996e-02 -4.32862196e-02 -4.08180007e-02
 -4.41692601e-01 -3.58889833e-03  1.49833602e-02  4.17011401e-02
  5.77291603e-02 -4.68079999e-02  5.14650002e-02 -5.82069999e-02
  2.22001988e-02 -5.71918999e-02 -2.32694408e-02  1.04439884e-03
 -3.25299996e-02  1.35675760e-01  1.92629602e-02  3.23787597e-02
  2.97600007e-02 -4.69394000e-02  3.89065994e-02 -3.24999243e-04
 -1.22882602e-02 -3.86931999e-02  2.94948000e-02  1.84463990e-02
  2.51158008e-02  2.00537593e-02  4.72433412e-02  5.07619828e-04
  6.64546345e-02  4.00639999e-02  2.89404587e-02  1.59227075e-02
  2.30486792e-02  4.45678137e-03  6.67736001e-02 -1.82753631e-02
 -5.05620211e-02 -3.97495997e-02]",,,0,0,0,0
19,0,Little of the proposition will surprise anyone who considers themselves reasonably well versed in the,Little proposition surprise anyone considers reasonably well versed,"[ 4.53792036e-03  4.49475265e-02  9.35530044e-03  8.98125990e-02
  2.90983196e-02  3.11819198e-02  5.17364997e-02 -6.66837808e-02
  1.45520000e-02 -2.82099802e-02 -5.40070680e-02 -2.75577208e-02
 -4.60553806e-01 -5.07444790e-02  4.12765601e-02  8.04878405e-02
  6.79220407e-02 -1.17802197e-02 -4.28781998e-02 -2.91146798e-02
  4.99785592e-02 -3.78377202e-02  4.00430237e-03 -3.00249001e-02
 -5.72625406e-02  1.70625201e-01  3.32984394e-02  1.86004198e-02
  1.45607948e-03 -5.80271391e-02  6.48178001e-02  5.32315146e-02
  1.36894400e-02 -3.58255801e-02  2.39061996e-02  4.45565996e-02
 -8.47999677e-04 -2.82440066e-03  2.06026401e-02  4.04961780e-04
 -4.11900043e-03  2.30724008e-02  7.85902798e-02  4.83435814e-02
  4.63341606e-02 -7.19781905e-03  5.73580191e-04  2.60671388e-02
 -4.44504008e-02 -7.54459977e-03]",,,0,0,0,0
19,0,It is a reminder to me of how much I love the cooking of Lebanon.,reminder much love cooking Lebanon,"[ 0.02872844  0.0180398   0.01470284  0.0041956  -0.003722    0.0234062
  0.05083664 -0.01288598  0.00744262 -0.02439042 -0.03640182 -0.041469
 -0.36209201  0.0005152  -0.04032     0.01375574 -0.0073939  -0.017072
 -0.0290292   0.01346036 -0.0051164   0.0098358  -0.0291992   0.0372472
  0.0221432   0.08155366  0.00814338  0.029617    0.04508596 -0.0371624
 -0.0420561  -0.01619416 -0.01715834  0.04537084  0.0096105  -0.0058348
  0.02072622  0.0288323   0.0226468   0.0209796  -0.0676322  -0.0286576
  0.0274562   0.00521892  0.02569582  0.0236706   0.01459915 -0.0137535
 -0.0186726  -0.00144504]",,,0,0,0,0
19,0,"The small, tightly wrapped, rice-stuffed vine leaves, topped with a dice of tomato, are each a perfect mouthful.",small tightly wrapped rice stuffed vine leaves topped dice tomato perfect mouthful,"[-9.12096412e-02 -6.56397398e-02  1.35571401e-01  8.78873979e-02
  6.06155999e-02  4.65652108e-03 -3.05103355e-02 -3.05560511e-02
 -1.57319193e-02 -9.60456026e-02 -6.58899732e-04 -7.45574604e-02
 -6.13884006e-01 -1.03277300e-01 -2.09143906e-02  6.70446400e-02
  7.13796198e-02 -1.11544800e-01  7.61516026e-02 -1.04939601e-01
 -7.31298152e-02  5.47544047e-03  7.30811597e-02  3.10659744e-04
 -2.95511997e-02  1.18198004e-01 -9.40689399e-02  5.97389929e-03
  3.75583799e-02 -1.12512200e-01 -3.00985797e-02  1.21282400e-01
 -7.35070008e-02 -7.97040405e-02 -5.01934828e-02 -7.74671715e-03
  4.52069603e-02  1.32760812e-02  9.42854004e-02  1.29516971e-01
 -3.37603187e-02 -6.09880003e-02  2.79239408e-02 -1.07829791e-02
  1.86238002e-01  1.87576003e-02  1.44557283e-01  2.47459792e-03
 -4.20743152e-03  6.05747986e-02]",,,0,0,0,0
19,0,"There is an especially light, almost frothy aubergine purée, smoky from the grill, the flavour deepened by the generous addition of garlic and tahini",especially light almost frothy aubergine purée smoky grill flavour deepened generous addition garlic tahini,"[-0.13457368 -0.09152845  0.05092709  0.1012846   0.06004496  0.08098918
  0.027619   -0.12772134 -0.06307416 -0.12055166 -0.1245778  -0.04816542
 -0.56151201 -0.04971694  0.07609096  0.0538239   0.19370878 -0.05757528
  0.08443814 -0.02855648 -0.1080155  -0.04772541  0.04531592 -0.03773702
 -0.0038684   0.26453962  0.00356547  0.07536868  0.02288448 -0.06986154
  0.08457974  0.0870318  -0.0549079  -0.08254438 -0.01343638 -0.03446116
 -0.0185814   0.02854262  0.0911154   0.1648643   0.0341699  -0.10255914
  0.03018784 -0.03138918  0.0289362   0.06520636  0.134904   -0.0212843
 -0.005598    0.03500702]",,,0,0,0,0
19,0,We have two of the charcoal grills.,two charcoal grills,"[-0.029541   -0.0113316   0.025742    0.0258052   0.0128432  -0.01054218
  0.0125778  -0.0110276   0.0036644  -0.03122554  0.00754486  0.0168036
 -0.1518896   0.0072412   0.03056123 -0.0204114   0.01009616 -0.0370794
  0.0095112   0.00721702 -0.04291808  0.00809899  0.0446178  -0.053241
 -0.0034924   0.0433274  -0.0185252   0.0348924  -0.002436   -0.02115864
  0.0314416   0.0434684  -0.00961842 -0.0056932  -0.0120424  -0.02927718
 -0.00913116  0.0210014   0.03046692  0.008558    0.0106708   0.015214
 -0.00288761 -0.005223    0.0270414  -0.01321654  0.0238249  -0.0139095
 -0.0034396  -0.0068024 ]",,,0,0,0,0
19,0,"There are hunks of chicken shish, the breast marinated",hunks chicken shish breast marinated,"[-0.03936264  0.0029158   0.0020388  -0.063673    0.0648036  -0.0284172
 -0.0664826   0.0112488  -0.0087406  -0.05779488 -0.05933112 -0.0272226
 -0.1554812   0.0061946   0.050738    0.0221092   0.0303048  -0.136176
  0.01730986 -0.0137664  -0.06975306  0.03794422  0.0252816  -0.01794272
  0.02195322  0.1187658  -0.01564348  0.0343844   0.0102198  -0.0642056
  0.03134892  0.03986284 -0.005045    0.00350812 -0.0328832  -0.0423936
 -0.0130556   0.0255254   0.07851758  0.045381    0.0250796  -0.097151
 -0.01097946 -0.0287322   0.0528172   0.0320888   0.0766947   0.0338858
  0.02774152  0.01210017]",,,0,0,0,0
19,0,The only thing they do not make here is the baklava.,thing make baklava,"[-0.0024046   0.00697272 -0.00232028  0.0106132   0.01616646  0.00148154
  0.01829    -0.02017672  0.0188309   0.0339668  -0.0037877  -0.003742
 -0.2246668   0.0114812  -0.0286244  -0.0062866   0.02122466 -0.0347882
  0.00167766 -0.0030446   0.00597474  0.033664   -0.0103946   0.0301684
 -0.0034992   0.0393412  -0.004365    0.006265    0.00731996 -0.0295048
  0.0090568   0.00820298 -0.0071588  -0.0171258   0.00372756 -0.008023
  0.00786298  0.002276   -0.0046428   0.023031   -0.0330152  -0.0297744
 -0.0258824  -0.03379836  0.0112712  -0.02151792  0.0130168   0.00592
 -0.00280514  0.00420507]",,,0,0,0,0
19,0,"It's a fine example, but pay more attention to the muhalabia, a soothing set milk pudding topped with crushed pistachios and sweetened with a light touch of rosewater syrup.",fine example pay attention muhalabia soothing set milk pudding topped crushed pistachios sweetened light touch rosewater syrup,"[-1.37796659e-01 -8.25937207e-02  7.22071406e-02  1.29881801e-01
  2.81149811e-02  1.04757158e-01  8.35724024e-02 -1.65405801e-01
  4.46765813e-02 -4.39514614e-02 -1.08090233e-01 -3.15027798e-02
 -8.41423995e-01 -4.55460178e-02  9.60481607e-02  3.84811402e-02
  1.35255943e-01 -1.10602660e-01  6.94819990e-02 -2.95137004e-02
 -1.75378434e-01 -6.83838378e-02  2.21804792e-02  6.18139058e-04
  7.08870217e-03  2.32953420e-01 -3.43883827e-02  1.00857200e-01
  9.39302980e-03  2.08838800e-02  7.58161770e-02  1.49394779e-01
 -8.33977581e-02 -3.50654396e-02 -3.33070803e-02 -2.46623796e-02
 -3.24208008e-02 -2.37633591e-02  4.31870408e-02  1.91232001e-01
  2.19747616e-02 -1.08105361e-01 -8.64562189e-02 -7.63907206e-02
  1.25906800e-01 -6.85891795e-02  3.65861828e-02 -1.54278030e-02
 -7.50081725e-03  9.17923185e-02]",,,0,0,0,0
20,0,"L'Hexagone, Norwich: ‘Simple things done very well' – restaurant review",L Hexagone Norwich Simple things done well restaurant review,"[ 3.83857606e-02  1.06272137e-02 -1.16736209e-02 -1.59493989e-02
  5.91897988e-02  3.05508187e-02  6.34713989e-02 -3.55924993e-02
 -2.13705994e-02  3.79059988e-02  2.31831119e-02 -1.68855596e-02
 -5.86248007e-01  9.73440077e-03 -6.34773925e-03  1.24239475e-04
  5.07850393e-02 -2.46746093e-03 -6.65564016e-02 -1.91660032e-03
 -3.91779990e-02 -3.20725985e-02 -3.34082774e-02 -1.37824011e-02
 -3.71209994e-02  1.30415609e-02  1.82275202e-02 -1.05968997e-02
  6.50205991e-02 -5.06667987e-02  1.09554008e-02  1.08638228e-03
 -9.84840319e-04  7.29779750e-04  1.08227920e-01  4.73620015e-02
 -4.80079949e-04  1.60240005e-02  4.09550408e-02  3.47354005e-02
 -1.38516641e-01  1.94693598e-02  8.09561998e-02  3.92854884e-02
  4.77574798e-02 -1.55277909e-02 -1.10173821e-03 -1.00699902e-03
 -1.50613597e-02 -4.39315996e-02]",,,0,0,0,0
20,0,L'Hexagone,L Hexagone,"[ 0.00148984 -0.0039942  -0.0032434  -0.002103   -0.002313   -0.0063248
 -0.0195548   0.0043196  -0.0028546   0.0162744  -0.00124292 -0.00134062
 -0.063442    0.003517   -0.0034224  -0.0062338  -0.0052412  -0.00090212
 -0.0056764   0.032526   -0.0002966  -0.009504    0.010226    0.0105332
 -0.0031144  -0.028896   -0.0063492   0.0022316   0.010954    0.0180306
 -0.0085862  -0.015236    0.003055    0.0052632   0.027162    0.0054752
 -0.008739   -0.0049142  -0.0014688   0.0052812  -0.04861    -0.00087084
  0.0197304  -0.0075584   0.0015701  -0.0033668   0.0071998  -0.0157396
  0.0097184  -0.0142818 ]",,,0,0,0,0
20,0,"Early in my happy adventures as a gigging musician, putting my ragbag of borrowed licks and boundless, puppyish enthusiasm before very kind audiences, I had an epiphany.",Early happy adventures gigging musician putting ragbag borrowed licks boundless puppyish enthusiasm kind audiences epiphany,"[-0.071179    0.06872348  0.01808076  0.05815684  0.03919564  0.07130408
  0.1805215  -0.12545204 -0.0768932  -0.16584274 -0.05588457  0.04497742
 -0.6093882   0.01548564 -0.0753686   0.02339786  0.05496924 -0.01979402
 -0.0126564   0.02095812  0.0354094   0.05393474  0.0141213   0.0531856
 -0.02805812  0.2900728  -0.01072334 -0.0093818   0.0040943  -0.0545471
  0.0658562  -0.01883508  0.01806538 -0.01366624  0.023149    0.09575756
  0.03942572  0.02727842  0.05901471  0.0095952   0.08946354  0.01044792
  0.02201502  0.03604214  0.05790328  0.09455638 -0.00528462 -0.02071431
 -0.04887034  0.08711064]",,,0,0,0,0
20,0,"Whatever my ambitions, I was not required to have mastered the piano completely before playing for people.",Whatever ambitions required mastered piano completely playing people,"[-0.0185202   0.04824112  0.0016318   0.030901    0.0271594   0.0931844
  0.1391446  -0.0639136  -0.04013842  0.0170408  -0.00461078  0.02989996
 -0.55110399 -0.03491998 -0.00459838 -0.03253772  0.01252142 -0.01182533
 -0.02184364 -0.05645816  0.0119206   0.02532904  0.0153336  -0.00951876
 -0.04275746  0.0809756  -0.01888108  0.019772    0.02268774 -0.02942706
  0.0559306  -0.0604252  -0.00087838 -0.01077518  0.06586438  0.01765265
 -0.007983   -0.01431538  0.02948854  0.00473828  0.06774     0.08116898
  0.02322302 -0.01039728  0.00870262 -0.0549788  -0.0074596   0.0833646
 -0.04500412 -0.03702078]",,,0,0,0,0
20,0,"The jazz world may be strewn with mighty saxophonists who turn up to gigs bellowing 'any tune, any key, any tempo'.",jazz world may strewn mighty saxophonists turn gigs bellowing tune key tempo,"[-0.0255164   0.00136141  0.05761339  0.00559567  0.0772418   0.05421778
  0.1573142  -0.01981622 -0.00336492 -0.08174568  0.02268718  0.01612726
 -0.55214319 -0.04827706 -0.00546948 -0.04573476 -0.00987622  0.00325476
 -0.02607206 -0.03735644 -0.06541368 -0.00442364 -0.11857772  0.00253248
 -0.04912894  0.02912192 -0.03321584 -0.00580144 -0.03358316  0.0129638
  0.13408854 -0.05505616  0.02757158  0.0256166   0.1128292  -0.00126066
 -0.0282811  -0.0434287   0.0145537   0.030505   -0.087784    0.03067784
  0.00958155  0.0443809  -0.07082368  0.0822208  -0.01690314 -0.0119549
 -0.01526034  0.08999676]",,,0,0,0,0
20,0,"To me, they are God-like figures.",God like figures,"[ 1.01053798e-02  1.05944000e-02  2.23462004e-03  1.91333286e-02
  1.50225200e-02  6.55790038e-03  3.70895404e-02  1.77656005e-02
 -9.08954853e-03  1.65189999e-02  7.53020063e-03  4.54424009e-03
 -2.62859993e-01  6.13943966e-03 -2.01254004e-02  1.05787607e-02
  6.26539886e-04 -1.35100037e-03 -1.24859598e-02 -1.98665799e-02
 -1.11579201e-02  1.47164005e-02  2.77859986e-03  1.69815995e-02
  1.63320228e-04  2.81974008e-02 -7.92739958e-03  3.70346010e-03
  2.01415993e-02 -6.54332012e-03 -2.90439904e-03  1.49896461e-02
 -8.89754156e-04  3.34281996e-03  1.47139996e-02  1.26388001e-02
 -1.36896797e-02 -5.46677992e-03 -2.95045953e-03 -1.24650405e-02
 -1.77370012e-02 -1.08983997e-02  1.23599999e-02  7.30046440e-03
 -1.46285400e-02 -1.50827798e-02  2.45912608e-02  8.12500030e-03
 -9.32760000e-03  5.67375988e-03]",,,0,0,0,0
20,0,"But I did not have to be, indeed could never be, like them.",indeed could never like,"[ 1.51618604e-02  2.35473599e-02 -3.15072015e-03  5.77312812e-03
 -1.33052801e-02  3.05409975e-03  6.67551994e-02  2.95960054e-03
 -1.32511474e-02  4.17559996e-02 -2.47340053e-03  4.11656011e-03
 -4.14727993e-01 -1.76952401e-02 -9.26799983e-03  1.87197995e-02
 -2.10645944e-03 -7.99603760e-05 -1.65322801e-02 -3.01901801e-02
  1.73394796e-02  8.08478042e-03  5.47581979e-03  3.69926003e-02
  1.64163201e-02  4.03602940e-02 -1.92254595e-02  1.64820015e-03
  3.69603792e-02 -3.28326068e-02  6.64100021e-03  4.13076007e-02
 -1.97997689e-05  7.86919978e-03  1.19187599e-02  3.95367998e-02
 -3.98500010e-03 -2.32310398e-02  7.99540021e-04  1.50244001e-02
 -2.01302013e-02 -6.92180008e-03  4.41161995e-02  1.93993964e-03
  5.54446027e-03 -3.21326800e-02  3.34232000e-02  1.71213001e-02
 -3.30527997e-02  7.14219987e-03]",,,0,0,0,0
20,0,"Instead, I simply had to be able to play the tunes I was performing at that moment.",Instead simply able play tunes performing moment,"[-0.017861    0.04651773  0.0279787  -0.00706866  0.00892762  0.0469161
  0.1705746  -0.00971747 -0.02103886 -0.02308416 -0.020729   -0.0008894
 -0.53050399 -0.01209362 -0.06062648  0.04287092 -0.00082231 -0.01245186
 -0.05423316 -0.0048516   0.0285286  -0.01781234  0.0053556   0.00720066
 -0.00456026  0.0418114   0.01164718  0.01318602 -0.0159962  -0.01731014
  0.0354154  -0.01446276 -0.03411488  0.01073544  0.10557432  0.02813558
 -0.00075326 -0.09178432  0.03164906  0.04318772 -0.00801253  0.05231962
 -0.00119676 -0.001445    0.024799    0.00291139  0.01683826  0.0200628
 -0.0177408  -0.01617564]",,,0,0,0,0
20,0,Back then the audience did not need to know that there was not much else beyond the 10-song set they'd just heard.,Back audience need know much else beyond 10 song set heard,"[-0.00474524  0.0750818   0.0459996   0.00303172  0.0285518   0.03239347
  0.2150944   0.01847032 -0.00229074  0.03046168 -0.01326416 -0.00805481
 -0.90785    -0.07324642 -0.05278758  0.01532896  0.009198   -0.01198972
 -0.07381556 -0.0367182   0.02668716  0.00188708  0.01730458  0.0796053
 -0.0313311   0.08364276  0.01154107  0.02381233  0.0312872  -0.03342178
 -0.0457638   0.0185831  -0.0264822   0.03916246  0.10776571  0.04794214
  0.00818266 -0.03206128  0.02578078  0.0302194  -0.1008286   0.04671236
  0.0676292   0.01220246 -0.01156498 -0.0556476   0.05836284 -0.01102185
 -0.0606292   0.0193924 ]",,,0,0,0,0
20,0,"I would still be, and indeed remain, the best jazz pianist of all the British restaurant critics.",would still indeed remain best jazz pianist British restaurant critics,"[ 3.90849209e-02  6.20969594e-02  5.09929813e-02  8.71920109e-03
  2.42164661e-02  3.90021803e-02  1.36038799e-01  2.49137003e-02
 -3.01103993e-02 -4.23748801e-02 -4.93623590e-02 -2.48215995e-02
 -6.94242196e-01 -3.73564539e-02  1.00467580e-01 -1.60730203e-02
  3.00170004e-02  7.54603997e-03 -1.40688407e-02 -2.97970802e-02
  1.15017200e-02 -2.76651385e-02 -5.90077014e-02 -3.09724009e-02
  5.18260998e-02  1.41956161e-01 -2.17990396e-02 -3.93325607e-02
  1.87046383e-02 -8.10596379e-02  9.55408587e-02 -5.07009998e-03
 -1.38933004e-02  2.35384186e-02  1.09609719e-01  5.94339900e-03
  5.12379983e-02 -4.11335596e-02  4.82269203e-02 -1.73844396e-02
 -4.22182003e-02 -1.08185596e-02  1.69772796e-02  4.49598676e-02
  2.46621990e-02 -6.24438561e-04  5.79718208e-02 -1.36153999e-02
 -3.20319184e-02 -4.80632001e-02]",,,0,0,0,0
20,0,"There's a lot to be said for being good over a narrow bandwidth; for doing a small number of things really well, rather than trying to prove your exhausting high-trapeze virtuosity.",lot said good narrow bandwidth small number things really well rather trying prove exhausting high trapeze virtuosity,"[ 0.05832632  0.02158121  0.01019272  0.04685392  0.0736958   0.07921242
  0.2642149  -0.07126354 -0.04994288  0.03036222 -0.03670402 -0.0052279
 -1.23363466 -0.08216406  0.00250362  0.03115718  0.03186625 -0.10144664
 -0.04834112 -0.06606962  0.03039132  0.01339954  0.03339762  0.10057518
 -0.1103192   0.27291408  0.02273273  0.01837256  0.04274694 -0.08871368
  0.05894986  0.01857675  0.07643432 -0.02978306  0.08428748  0.09066722
 -0.07440466  0.01184038  0.0484655   0.02282888 -0.08332148  0.1059976
  0.08558344 -0.0309363   0.03004278 -0.12990759  0.0797887   0.09792666
 -0.07039234  0.07258276]",,,0,0,0,0
20,0,"The decor of the small space,",decor small space,"[-9.82761979e-03 -2.85858005e-02 -3.90519977e-03  2.06394002e-02
  3.97251999e-02 -1.50410996e-02  3.11414000e-02 -4.41748007e-02
  9.69440043e-03 -3.11791992e-02 -1.65719986e-03  3.41113997e-02
 -1.98208005e-01  4.08579975e-03  2.06799984e-03  2.92687599e-02
  2.38387980e-03  1.25933999e-02  2.27409998e-02 -7.81199932e-04
 -4.55182016e-02 -5.07668000e-02 -3.54500070e-03 -2.45515987e-03
 -2.67490001e-02  1.70680004e-02 -6.05961990e-02  2.15379202e-02
  2.58429998e-02 -3.43253991e-02  2.88299996e-02 -9.22700047e-03
  2.07829997e-02 -2.23488399e-02  3.68727994e-02 -2.29656195e-02
  1.18954000e-02  2.18832001e-02  2.56379998e-02 -2.13751996e-02
 -3.26907995e-02  2.42852002e-02  1.96459778e-04  1.40260011e-03
  1.77295998e-02  3.12985992e-02  3.03104997e-02  2.18465592e-02
 -4.08533968e-03  2.32545996e-02]",,,0,0,0,0
20,0,Come early and they'll do you,Come early,"[-9.43599939e-04  1.04016002e-02  5.02293989e-03 -1.96333992e-02
  6.79516017e-03  4.45200026e-03  3.24009991e-02 -4.26994011e-03
  1.26314002e-02 -1.06280029e-03 -4.99620020e-03 -1.84882003e-02
 -1.87242002e-01  8.74040008e-03 -8.40989977e-03 -3.72032002e-03
 -1.88188004e-02 -7.42520005e-03 -5.32399988e-02 -1.12351401e-02
 -3.71240020e-03 -1.25690000e-02  9.84240025e-03  7.85239995e-03
 -6.11820042e-03  1.03399754e-04  2.51341999e-02 -1.84375995e-02
 -1.97200179e-04  1.00187999e-02  1.42738000e-02  5.68095997e-03
  1.95627999e-03  2.56114000e-02 -6.03080226e-03  1.54801998e-02
 -1.14489996e-02  1.53759998e-02 -6.67199969e-03  3.14736009e-02
 -3.20769989e-02  1.21854004e-02  1.01005995e-02  1.34504002e-02
  2.31343997e-02  1.64955196e-02  9.44419980e-03  7.26919994e-03
 -2.43817997e-02  2.86535797e-02]",,,0,0,0,0
20,0,"There is, of course,",course,"[ 1.75137997e-02  6.34019971e-03 -1.01503998e-03 -2.42500007e-03
  9.62300003e-03  8.04899991e-03  2.23979998e-02 -1.06051996e-03
  6.96099997e-03  6.04680002e-03 -8.84720027e-03 -1.26719996e-03
 -7.71500015e-02  9.87800002e-03  6.08359993e-03  1.92358005e-02
  1.22718000e-02 -2.89440006e-03 -2.15899992e-02  2.07560003e-03
 -6.25859993e-05 -1.42031997e-03  6.66180015e-03 -7.72119984e-04
 -5.97620010e-03  6.11220002e-03  3.60439986e-03 -3.90340000e-03
  1.67302001e-02 -8.84580016e-03  7.83360004e-03 -5.90799987e-03
 -4.71579999e-03 -1.28053999e-02  5.12780011e-03  5.67780018e-03
  5.05720019e-03  1.14163995e-02  1.75888002e-02 -4.65499997e-03
 -5.39520025e-03 -2.61059999e-03 -2.14799996e-04  1.31716001e-02
  4.48540002e-03 -1.18353999e-02 -3.43479991e-03  6.74780011e-03
  4.55520004e-04 -5.43020010e-03]",,,0,0,0,0
20,0,"We could now play 'guess the desserts', but the game won't last very long, will it?",could play guess desserts game last long,"[ 5.80618797e-02  1.86740071e-03 -2.77604527e-03 -2.76745599e-02
  4.30452093e-03  4.16709794e-02  1.41867800e-01  9.94992018e-03
 -9.79409367e-05  3.53148000e-02  2.15099990e-03  1.93015385e-02
 -5.96403990e-01  3.99393600e-02 -1.66522798e-02  2.16874003e-02
  2.67438002e-02 -2.65057799e-02 -8.46490806e-02 -9.19554003e-03
  1.71101197e-02  1.67142598e-02  3.79054798e-02 -3.64576396e-02
 -6.56611964e-03  4.20671984e-02 -1.86260194e-04 -3.44499990e-02
  1.96523798e-02 -3.00217464e-02  4.16868007e-02  1.49456012e-02
 -2.93676669e-02 -1.46467805e-02  2.76966012e-02  3.36916205e-02
  9.62274119e-03 -6.27570602e-02  5.47699994e-02  6.23985995e-02
 -7.64263973e-02  1.11381397e-02  4.08632004e-02 -2.02356474e-03
  7.35602392e-02 -3.39587003e-02  4.98312000e-03 -1.11518519e-02
 -3.21427986e-02  5.77922004e-02]",,,0,0,0,0
20,0,"In the evenings, there's a 14-course tasting menu, each dish evoking the profound landscape of Provence.",evenings 14 course tasting menu dish evoking profound landscape Provence,"[-1.18614104e-03 -9.05670129e-03 -2.98997214e-03  7.05094605e-02
  1.12590198e-01  5.82578953e-02  7.62116189e-02 -1.59177661e-01
 -1.32760602e-02 -8.95795585e-02 -6.24432006e-02 -3.65652403e-02
 -3.15933405e-01  6.62191999e-02  4.23575997e-02  5.65281802e-02
  1.48208241e-01  1.83733193e-02  5.02000004e-04  1.06299005e-02
 -5.21169471e-02 -7.34115207e-02 -5.21267212e-02 -3.26771192e-02
  1.16337988e-02  1.52365924e-01 -1.69184002e-02  7.64566191e-02
  1.10317603e-02 -4.12250878e-02  7.34933805e-02 -7.20624022e-03
 -7.52441436e-04 -7.18514010e-02  2.65311791e-02 -5.91006593e-02
  1.20974001e-02  5.19107997e-02  1.45603440e-01  9.30236000e-02
  1.65855202e-02 -1.22226677e-04  1.13285988e-02  1.86660141e-03
  3.17266178e-02  5.64295995e-02  4.66105983e-03  5.77480003e-03
 -3.84716759e-02 -4.74559945e-03]",,,0,0,0,0
20,0,Don't be silly.,silly,"[ 0.0169764   0.0056112  -0.00166986  0.0176456  -0.00170414 -0.003018
  0.021056   -0.00129472 -0.0084466   0.012284   -0.0024712   0.0114316
 -0.070306   -0.0147398  -0.008743   -0.002897    0.0032414  -0.020498
 -0.0047158   0.0075974  -0.0047406   0.0026282   0.0113904   0.0058274
 -0.00535     0.024652   -0.0079638   0.0029598  -0.0066122  -0.020352
 -0.0004887   0.0108088   0.0052894  -0.00136788 -0.0130032   0.02077
 -0.005254    0.002193    0.0034658  -0.0064528  -0.0030672   0.0045804
  0.0096024   0.013401    0.00156392  0.009314    0.0151412   0.0030144
 -0.0048606   0.0072574 ]",,,0,0,0,0
20,0,Of course there isn't.,course,"[ 1.75137997e-02  6.34019971e-03 -1.01503998e-03 -2.42500007e-03
  9.62300003e-03  8.04899991e-03  2.23979998e-02 -1.06051996e-03
  6.96099997e-03  6.04680002e-03 -8.84720027e-03 -1.26719996e-03
 -7.71500015e-02  9.87800002e-03  6.08359993e-03  1.92358005e-02
  1.22718000e-02 -2.89440006e-03 -2.15899992e-02  2.07560003e-03
 -6.25859993e-05 -1.42031997e-03  6.66180015e-03 -7.72119984e-04
 -5.97620010e-03  6.11220002e-03  3.60439986e-03 -3.90340000e-03
  1.67302001e-02 -8.84580016e-03  7.83360004e-03 -5.90799987e-03
 -4.71579999e-03 -1.28053999e-02  5.12780011e-03  5.67780018e-03
  5.05720019e-03  1.14163995e-02  1.75888002e-02 -4.65499997e-03
 -5.39520025e-03 -2.61059999e-03 -2.14799996e-04  1.31716001e-02
  4.48540002e-03 -1.18353999e-02 -3.43479991e-03  6.74780011e-03
  4.55520004e-04 -5.43020010e-03]",,,0,0,0,0
20,0,That would be exhausting.,would exhausting,"[ 0.0096184   0.002409   -0.0063516  -0.013797   -0.00471094  0.012842
  0.0321768  -0.0107706  -0.0118606  -0.005062    0.0084164  -0.01036482
 -0.16152     0.0062188   0.00373058  0.0192144  -0.0013668  -0.006467
 -0.0267472   0.0095614   0.0349276   0.01167946  0.0012998   0.0268474
 -0.0034394   0.0641956   0.00293217  0.0081488   0.0069566  -0.00736144
  0.0013754   0.0168906   0.0213254  -0.01148898 -0.0055068   0.00532014
 -0.0165636  -0.0174132   0.0081858   0.00775432  0.0127034   0.0120812
  0.0276768  -0.0002142   0.024052   -0.0093928   0.0122164   0.0247346
 -0.0323868  -0.0035612 ]",,,0,0,0,0
